Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Sao Paulo das Missoes";6811;2152;2008;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6305;NA;215770.71;215770.71;NA;215770.71;NA;60207.5;NA;NA
"Sao Paulo das Missoes";6767;2138;2009;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6305;NA;239277;239277;NA;239277;NA;26831;NA;NA
"Sao Paulo das Missoes";6364;2199;2010;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6364;NA;246102.74;246102.74;NA;246102.74;NA;31059.32;NA;NA
"Sao Paulo das Missoes";6301;2177;2011;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6301;NA;273481.05;273481.05;NA;273481.05;NA;NA;NA;NA
"Sao Paulo das Missoes";6240;2156;2012;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6240;NA;306765.03;306765.03;NA;306765.03;NA;NA;NA;NA
"Sao Paulo das Missoes";6425;2220;2013;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6425;NA;337727.09;337727.09;NA;337727.09;NA;NA;NA;NA
"Sao Paulo das Missoes";6385;2206;2014;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6385;NA;368715.33;368715.33;NA;368715.33;NA;NA;NA;NA
"Sao Paulo das Missoes";6348;2193;2015;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6348;NA;387703.3;387703.3;NA;387703.3;NA;NA;NA;NA
"Sao Paulo das Missoes";6313;2181;2016;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6313;NA;425759.21;425759.21;NA;425759.21;NA;NA;NA;NA
"Sao Paulo das Missoes";6280;2170;2017;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6280;NA;466514.37;466514.37;NA;466514.37;NA;NA;NA;NA
"Sao Paulo das Missoes";5863;2026;2018;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5863;NA;504916.64;504916.64;NA;504916.64;NA;NA;NA;NA
"Sao Paulo das Missoes";5790;2001;2019;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5790;NA;764426.02;764426.02;NA;764426.02;NA;NA;NA;NA
"Sao Paulo das Missoes";5720;1976;2020;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5720;NA;800450.2;800450.2;NA;800450.2;NA;NA;NA;NA
"Sao Pedro das Missoes";1991;562;2016;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";1820;NA;53070;53070;NA;53070;NA;NA;NA;NA
"Sao Pedro das Missoes";1998;564;2017;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";1820;NA;74444.05;74444.05;NA;74444.05;NA;NA;NA;NA
"Sao Pedro das Missoes";2000;564;2018;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";2000;NA;158848.94;NA;NA;158848.94;158848.94;NA;NA;NA
"Sao Pedro das Missoes";2009;567;2019;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";2009;NA;146798.25;NA;NA;146798.25;146798.25;NA;NA;NA
"Sao Pedro das Missoes";2017;569;2020;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";2017;NA;156095.97;156095.97;NA;156095.97;NA;NA;NA;NA
"Sao Pedro do Butia";2867;987;2004;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2880;NA;78000;78000;NA;75000;NA;7000;NA;NA
"Sao Pedro do Butia";2868;987;2005;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2868;NA;136995.14;136995.14;NA;136995.14;NA;45476.9;NA;NA
"Sao Pedro do Butia";2869;987;2006;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2900;NA;176449.99;176449.99;NA;176449.99;NA;37657.04;NA;NA
"Sao Pedro do Butia";2744;1040;2007;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2744;NA;174784.11;174784.11;NA;174784.11;NA;NA;NA;NA
"Sao Pedro do Butia";2802;1062;2009;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2802;NA;226831;226831;NA;227000;NA;NA;NA;NA
"Sao Pedro do Butia";2873;1209;2010;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2873;NA;229919.85;229919.85;NA;229919.85;NA;NA;NA;NA
"Sao Pedro do Butia";2874;1209;2011;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2873;NA;245799.58;245799.58;NA;245799.58;NA;NA;NA;NA
"Sao Pedro do Butia";2875;1210;2012;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2875;NA;268965.93;268965.93;NA;268965.93;NA;NA;NA;NA
"Sao Pedro do Butia";2975;1252;2013;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2975;NA;269260.28;269260.28;NA;269260.28;NA;NA;NA;NA
"Sao Pedro do Butia";2979;1254;2014;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2979;NA;263097.43;263097.43;NA;263097.43;NA;NA;NA;NA
"Sao Pedro do Butia";2983;1255;2015;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2983;NA;298646.92;298646.92;NA;298646.92;NA;NA;NA;NA
"Sao Pedro do Butia";2987;1257;2016;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2987;NA;317632.87;317632.87;NA;317632.87;NA;NA;NA;NA
"Sao Pedro do Butia";2991;1259;2017;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2991;NA;334409.15;334409.15;NA;334409.15;NA;NA;NA;NA
"Sao Pedro do Butia";2946;1240;2018;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2946;NA;346703.39;346703.39;NA;346703.39;NA;NA;NA;NA
"Sao Pedro do Butia";2947;1240;2019;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2947;NA;376448.75;376448.75;NA;376448.75;NA;NA;NA;NA
"Sao Pedro do Butia";2949;1241;2020;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2949;NA;487629.77;487629.77;NA;487629.77;NA;NA;NA;NA
"Sao Valentim do Sul";2336;675;2009;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";1858;NA;114676;114676;NA;79665;NA;NA;NA;NA
"Sao Valentim do Sul";2168;746;2010;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2030;NA;115410.65;115410.65;NA;87630;NA;NA;NA;NA
"Sao Valentim do Sul";2171;747;2011;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2167;NA;150132.78;150132.78;NA;150132.78;NA;NA;NA;NA
"Sao Valentim do Sul";2173;748;2012;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2168;NA;175113.71;175113.71;NA;175113.71;NA;NA;NA;NA
"Sao Valentim do Sul";2249;774;2013;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2168;NA;186465.67;186465.67;NA;186465.67;NA;NA;NA;NA
"Sao Valentim do Sul";2253;775;2014;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2168;NA;207539.77;207539.77;NA;207539.77;NA;NA;NA;NA
"Sao Valentim do Sul";2257;777;2015;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2257;NA;210329.16;210329.16;NA;222733.02;NA;NA;NA;NA
"Sao Valentim do Sul";2261;778;2016;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2054;NA;240769.65;240769.65;NA;255242.68;NA;NA;NA;NA
"Sao Valentim do Sul";2265;779;2017;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2265;NA;264893.38;264893.38;NA;282425.95;NA;NA;NA;NA
"Sao Valentim do Sul";2239;770;2018;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2239;NA;297977.02;297977.02;NA;297977.02;NA;NA;NA;NA
"Sao Valentim do Sul";2242;771;2019;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2242;NA;334305.8;334305.8;NA;334305.8;NA;NA;NA;NA
"Sao Valentim do Sul";2245;772;2020;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2245;NA;389341.06;389341.06;NA;389341.06;NA;NA;NA;NA
"Sao Valerio do Sul";2729;534;2009;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2729;NA;65018;65018;NA;65018;NA;43333;NA;NA
"Sao Valerio do Sul";2647;510;2010;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2600;NA;65997.82;65997.82;NA;29895.89;NA;45230;NA;NA
"Sao Valerio do Sul";2649;510;2011;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2647;NA;116095.83;116095.83;NA;75837.26;NA;NA;NA;NA
"Sao Valerio do Sul";2651;511;2012;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2651;NA;117600;117600;NA;197376.3;NA;NA;NA;NA
"Sao Valerio do Sul";2743;528;2013;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2743;NA;126920.65;126920.65;NA;93910.65;NA;NA;NA;NA
"Sao Valerio do Sul";2748;529;2014;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2743;NA;140731.21;140731.21;NA;101519.52;NA;NA;NA;NA
"Sao Valerio do Sul";2752;530;2015;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2752;NA;142900;142900;NA;101671.79;NA;NA;NA;NA
"Sao Valerio do Sul";2756;531;2016;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2756;NA;111814.65;111814.65;NA;111814.65;NA;NA;NA;NA
"Sao Valerio do Sul";2760;532;2017;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2760;NA;128461.93;128461.93;NA;128461.93;NA;NA;NA;NA
"Sao Valerio do Sul";2724;525;2018;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2724;NA;133455.74;133455.74;NA;133455.74;NA;NA;NA;NA
"Sao Valerio do Sul";2727;525;2019;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2727;NA;134497.75;134497.75;NA;134497.75;NA;NA;NA;NA
"Sao Valerio do Sul";2729;526;2020;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2729;NA;143722.28;143722.28;NA;143722.29;NA;NA;NA;NA
"Sao Vendelino";1944;1353;2010;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";1750;NA;234555.91;234555.91;NA;234555.91;NA;NA;NA;NA
"Sao Vendelino";1965;1368;2011;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";1944;NA;273998.54;273998.54;NA;NA;NA;NA;NA;NA
"Sao Vendelino";1984;1381;2012;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";1944;NA;291736.25;291736.25;NA;304003.19;NA;NA;NA;NA
"Sao Vendelino";2062;1435;2013;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2000;NA;301804.53;301804.53;NA;319950.72;NA;NA;NA;NA
"Sao Vendelino";2107;1466;2014;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2000;NA;308336.45;308336.45;NA;318589.58;NA;NA;NA;NA
"Sao Vendelino";2124;1478;2015;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2000;NA;321335.35;321335.35;NA;321335.35;NA;NA;NA;NA
"Sao Vendelino";2140;1489;2016;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2050;NA;318466.46;318466.46;NA;325669.8;NA;NA;NA;NA
"Sao Vendelino";2154;1499;2017;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2050;NA;323805.22;323805.22;NA;333063.54;NA;NA;NA;NA
"Sao Vendelino";2219;1544;2018;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2100;NA;357935.21;357935.21;NA;368817.9;NA;NA;NA;NA
"Sao Vendelino";2243;1561;2019;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2130;NA;403050.51;403050.51;NA;571813.9;NA;NA;NA;NA
"Sao Vendelino";2266;1577;2020;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2130;NA;444678.57;444678.57;NA;592337.14;NA;NA;NA;NA
"Seberi";10863;5905;2011;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4980;NA;189504;189504;NA;189504;NA;NA;NA;NA
"Seberi";10829;5886;2012;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4943;NA;189504;189504;NA;189504;NA;NA;NA;NA
"Seberi";11188;6081;2013;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";5043;NA;190908.89;190908.89;NA;190908.89;NA;NA;NA;NA
"Seberi";11176;6075;2014;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4659;NA;201000;201000;NA;201789.13;NA;NA;NA;NA
"Seberi";11164;6068;2015;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4974;NA;202000;202000;NA;202795;NA;NA;NA;NA
"Seberi";11154;6063;2016;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4974;NA;203030;203030;NA;203836.92;NA;NA;NA;NA
"Seberi";11144;6057;2017;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4974;NA;204020;204020;NA;204850;NA;NA;NA;NA
"Seberi";10788;5864;2018;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4923;NA;204200;204200;NA;205035;NA;NA;NA;NA
"Seberi";10750;5843;2019;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4907;NA;204750;204750;NA;205305;NA;NA;NA;NA
"Seberi";10713;5823;2020;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4890;NA;206500;206500;NA;206750;NA;NA;NA;NA
"Segredo";7301;1915;2009;"Prefeitura Municipal de Segredo";"Agua";"Administracao publica direta";7301;NA;142932;142932;NA;142932;NA;NA;NA;NA
"Senador Salgado Filho";2885;902;2015;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2885;NA;322567.88;322567.88;NA;297719.22;NA;NA;NA;NA
"Senador Salgado Filho";2882;901;2016;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2882;NA;323432.09;323432.09;NA;349810.79;NA;NA;NA;NA
"Senador Salgado Filho";2880;901;2017;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2880;NA;369127.99;369127.99;NA;326005.08;NA;NA;NA;NA
"Senador Salgado Filho";2788;872;2018;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2788;NA;392355.28;392355.28;NA;310361.72;NA;NA;NA;NA
"Senador Salgado Filho";2779;869;2019;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2779;NA;443763.33;443763.33;NA;382403.02;NA;NA;NA;NA
"Senador Salgado Filho";2770;866;2020;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2770;NA;562145.38;562145.38;NA;411691.77;NA;NA;NA;NA
"Serio";2387;522;2009;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";522;NA;49938;49938;NA;49938;NA;NA;NA;NA
"Serio";2277;529;2013;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2080;NA;70351.5;70351.5;NA;70351.5;NA;NA;NA;NA
"Serio";2256;524;2014;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2080;NA;79086.88;79086.88;NA;79086.88;NA;NA;NA;NA
"Serio";2235;519;2015;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2180;NA;84068.33;84068.33;NA;84068.33;NA;NA;NA;NA
"Serio";2216;515;2016;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2180;NA;90324;90324;NA;93324.33;NA;NA;NA;NA
"Serio";2198;511;2017;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2198;NA;103680.25;103680.25;NA;107917.53;NA;NA;NA;NA
"Serio";2000;465;2018;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2000;NA;108052.18;108052.18;NA;108052.18;NA;NA;NA;NA
"Serio";1962;456;2019;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";1900;NA;115150.97;115150.97;NA;115150.97;NA;NA;NA;NA
"Serio";1924;447;2020;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";1924;NA;122611.65;122611.65;NA;122611.65;NA;NA;NA;NA
"Sete de Setembro";2298;376;2002;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sete de Setembro";2270;372;2003;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2357;NA;6523.22;6523.22;NA;6523.22;NA;4389.09;NA;NA
"Sete de Setembro";2212;362;2004;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2357;NA;76833.42;76833.42;NA;76833.42;NA;9001.34;NA;NA
"Sete de Setembro";2180;357;2005;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2357;NA;78165.03;78165.03;NA;78165.03;NA;6785.45;NA;NA
"Sete de Setembro";2149;352;2006;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2297;NA;101163.99;101163.99;NA;101163.99;NA;4972.85;NA;NA
"Sete de Setembro";2131;493;2007;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2297;NA;107069.26;107069.26;NA;107069.26;NA;1419.5;NA;NA
"Sete de Setembro";2157;499;2008;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2157;NA;97766.32;97766.32;NA;97766.32;NA;7159;NA;NA
"Sete de Setembro";2134;494;2009;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2134;NA;94339;94339;NA;94339;NA;9796;NA;NA
"Sete de Setembro";2124;494;2010;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2124;NA;93354.4;93354.4;NA;93345.4;NA;20179.68;NA;NA
"Sete de Setembro";2089;486;2012;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2089;NA;93283.89;93283.89;NA;93283.89;NA;NA;NA;NA
"Sete de Setembro";2153;501;2013;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2089;NA;130000;130000;NA;94009.3;NA;NA;NA;NA
"Sete de Setembro";2142;498;2014;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2089;NA;192793.38;192793.38;NA;192793.38;NA;NA;NA;NA
"Sete de Setembro";2132;496;2015;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2089;NA;192986.6;192986.6;NA;192986.6;NA;NA;NA;NA
"Sete de Setembro";2123;494;2016;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2123;NA;217534.5;217534.5;NA;217534.5;NA;NA;NA;NA
"Sete de Setembro";1950;454;2020;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";1950;NA;297166.41;297166.41;NA;297706.41;NA;NA;NA;NA
"Sinimbu";10706;1504;2009;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";3604;NA;286281;286281;NA;299051;NA;60477;NA;NA
"Sinimbu";10068;1437;2010;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";3697;NA;349535.76;349535.76;NA;349535.76;NA;25118.85;125308.45;NA
"Sinimbu";10058;1436;2011;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";3908;NA;395109.54;395109.54;NA;459281.15;NA;NA;NA;NA
"Sinimbu";10047;1434;2012;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4320;NA;420262.07;420262.07;NA;434555.2;NA;NA;NA;NA
"Sinimbu";10390;1483;2013;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4450;NA;501891.88;501891.88;NA;501891.88;NA;NA;NA;NA
"Sinimbu";10395;1484;2014;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4452;NA;581123.11;581123.11;NA;581123.11;NA;NA;NA;NA
"Sinimbu";10400;1484;2015;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";5824;NA;593282.95;593282.95;NA;577878.33;NA;NA;NA;NA
"Sinimbu";10404;1485;2016;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";5824;NA;500000;500000;NA;583300;NA;NA;NA;NA
"Sinimbu";10408;1486;2017;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4876;NA;612668.31;612668.31;NA;638766.66;NA;NA;NA;NA
"Sinimbu";10183;1453;2018;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4876;NA;795583.57;795583.57;NA;801968.7;NA;NA;NA;NA
"Sinimbu";10172;1452;2019;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";5760;NA;797452.4;797452.4;NA;803944.54;NA;NA;NA;NA
"Sinimbu";10162;1450;2020;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4422;NA;772176.33;772176.33;NA;791566.41;NA;NA;NA;NA
"Teutonia";27743;23725;2011;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";15000;NA;1501443.55;1501443.55;NA;1551443.55;NA;NA;NA;NA
"Teutonia";28198;24114;2012;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";26500;NA;1606771.99;1606771.99;NA;1656771.99;NA;NA;NA;NA
"Teutonia";29411;25151;2013;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";26500;NA;2059329.99;2059329.99;NA;2099329.99;NA;NA;NA;NA
"Teutonia";29802;25486;2014;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";27780;NA;2352154.43;2352154.43;NA;2361409.6;NA;NA;NA;NA
"Teutonia";30170;25800;2015;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";28000;NA;2430514.41;2430514.41;NA;2455120.56;NA;NA;NA;NA
"Teutonia";30518;26098;2016;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";28100;NA;2860598.5;2860598.5;NA;2889116.19;NA;NA;NA;NA
"Teutonia";30846;26378;2017;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";20040;NA;3155644.38;3155644.38;NA;3189575.97;NA;NA;NA;NA
"Teutonia";32676;27943;2018;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";20330;NA;3448703.06;3448703.06;NA;3481336.19;NA;NA;NA;NA
"Teutonia";33232;28419;2019;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";24132;NA;3741071.6;3741071.6;NA;3749498.31;NA;NA;NA;NA
"Teutonia";33766;28875;2020;"Prefeitura Municipal de Teutonia";"Agua";"Administracao publica direta";24320;NA;3879365.66;3879365.66;NA;3906236.08;NA;NA;NA;NA
"Tio Hugo";2724;1164;2010;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";2724;NA;199883.57;199883.57;NA;199883.57;NA;30967.38;NA;NA
"Tio Hugo";2746;1173;2011;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";2746;NA;262523.8;262523.8;NA;262523.8;NA;NA;NA;NA
"Tio Hugo";2767;1182;2012;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";2767;NA;284240.55;284240.55;NA;284240.55;NA;NA;NA;NA
"Tio Hugo";2874;1228;2013;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";2874;NA;327145.89;327145.89;NA;327145.89;NA;NA;NA;NA
"Tio Hugo";2893;1236;2014;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";2893;NA;438850.85;438850.85;NA;438850.85;NA;NA;NA;NA
"Tio Hugo";2912;1244;2015;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";2912;NA;490514.91;490514.91;NA;490514.91;NA;NA;NA;NA
"Tio Hugo";2930;1252;2016;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";2930;NA;589545.83;589545.83;NA;589545.83;NA;NA;NA;NA
"Tio Hugo";2946;1259;2017;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";2946;NA;568236.77;568236.77;NA;679603.81;NA;NA;NA;NA
"Tio Hugo";3004;1284;2018;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";3004;NA;564662.98;564662.98;NA;648672.48;NA;NA;NA;NA
"Tio Hugo";3030;1295;2019;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";3030;NA;581526.93;581526.93;NA;291156;NA;NA;NA;NA
"Tio Hugo";3055;1305;2020;"Prefeitura Municipal de Tio Hugo";"Agua";"Administracao publica direta";3055;NA;629520.22;629520.22;NA;629520.22;NA;NA;NA;NA
"Toropi";2952;611;2010;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";611;NA;54746.28;54746.28;NA;54746.28;NA;NA;NA;NA
"Toropi";2934;607;2011;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";1300;NA;65693.2;65693.2;NA;65693.2;NA;NA;NA;NA
"Toropi";2916;604;2012;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";1700;NA;60975.82;60975.82;NA;60975.82;NA;NA;NA;NA
"Toropi";3007;622;2013;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";1900;NA;65931.58;65931.58;NA;65931.58;NA;NA;NA;NA
"Toropi";2997;620;2014;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";1900;NA;70085.52;70085.52;NA;70085.52;NA;NA;NA;NA
"Toropi";2988;618;2015;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";1999;NA;71034.16;71034.16;NA;71034.16;NA;NA;NA;NA
"Toropi";2978;616;2016;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";2000;NA;78882.33;78882.33;NA;78882.33;NA;NA;NA;NA
"Toropi";2970;615;2017;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";2000;NA;139628.22;139628.22;NA;139628.22;NA;NA;NA;NA
"Toropi";2827;585;2018;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";2200;NA;180197.05;180197.05;NA;180197.05;NA;NA;NA;NA
"Toropi";2806;581;2019;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";2300;NA;240488.39;240488.39;NA;240488.39;NA;NA;NA;NA
"Toropi";2772;574;2020;"Prefeitura Municipal de Toropi";"Agua";"Administracao publica direta";2350;NA;244931.54;244931.54;NA;244931.54;NA;NA;NA;NA
