Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Sao Leopoldo";236835;235896;2019;"Servico Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";235051;40842;89610808;80968194;8642614;91893293.64;NA;3134719.7;1717421;NA
"Sao Leopoldo";238648;237702;2020;"Servico Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";236803;41377;7728696.34;6993145.93;735550.41;8620312.5;NA;1955054.08;3299229.27;NA
"Sao Luiz Gonzaga";33293;29393;2020;"Prefeitura Municipal de Sao Luiz Gonzaga";"Esgoto";"Administracao publica direta";NA;15000;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Marcos";21024;18404;2013;"Prefeitura Municipal de Sao Marcos";"Esgoto";"Administracao publica direta";NA;20276;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Marcos";21117;18486;2014;"Prefeitura Municipal de Sao Marcos";"Esgoto";"Administracao publica direta";NA;20276;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Marcos";21204;18562;2015;"Prefeitura Municipal de Sao Marcos";"Esgoto";"Administracao publica direta";NA;21204;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Martinho da Serra";3579;945;2009;"Prefeitura Municipal de Sao Martinho da Serra";"Agua";"Administracao publica direta";1980;NA;73048;73048;NA;73048;NA;19024;NA;NA
"Sao Martinho da Serra";3308;973;2016;"Prefeitura Municipal de Sao Martinho da Serra";"Agua";"Administracao publica direta";2004;NA;287000;287000;NA;287000;NA;NA;NA;NA
"Sao Martinho da Serra";3309;974;2017;"Prefeitura Municipal de Sao Martinho da Serra";"Agua";"Administracao publica direta";2004;NA;265000;265000;NA;265000;NA;NA;NA;NA
"Sao Martinho da Serra";3238;953;2018;"Prefeitura Municipal de Sao Martinho da Serra";"Agua";"Administracao publica direta";2004;NA;269948.35;269948.35;NA;269948.35;NA;NA;NA;NA
"Sao Martinho da Serra";3234;952;2019;"Prefeitura Municipal de Sao Martinho da Serra";"Agua";"Administracao publica direta";2009;NA;299841.37;299841.37;NA;299841.37;NA;NA;NA;NA
"Sao Martinho da Serra";3231;951;2020;"Prefeitura Municipal de Sao Martinho da Serra";"Agua";"Administracao publica direta";2015;NA;232655.33;232655.33;NA;232655.33;NA;NA;NA;NA
"Sao Paulo das Missoes";6906;1918;2002;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6668;NA;11256.74;11256.74;NA;NA;NA;63368;NA;NA
"Sao Paulo das Missoes";6775;1882;2003;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";12378;NA;131123.31;131123.31;NA;131123.31;NA;15384.27;NA;NA
"Sao Paulo das Missoes";6502;1806;2004;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5591;NA;168286.04;168286.04;NA;168286.01;NA;189123.84;NA;NA
"Sao Paulo das Missoes";6350;1764;2005;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5700;NA;175364.29;175364.29;NA;175364.29;NA;50806.79;NA;NA
"Sao Paulo das Missoes";6200;1722;2006;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5895;NA;190128.5;190128.5;NA;198473.14;NA;23708.72;NA;NA
"Sao Paulo das Missoes";6690;2114;2007;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6090;NA;200031.33;200031.33;NA;210686.39;NA;60751.84;NA;NA
"Sao Paulo das Missoes";6811;2152;2008;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6305;NA;215770.71;215770.71;NA;215770.71;NA;60207.5;NA;NA
"Sao Paulo das Missoes";6767;2138;2009;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6305;NA;239277;239277;NA;239277;NA;26831;NA;NA
"Sao Paulo das Missoes";6364;2199;2010;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6364;NA;246102.74;246102.74;NA;246102.74;NA;31059.32;NA;NA
"Sao Paulo das Missoes";6301;2177;2011;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6301;NA;273481.05;273481.05;NA;273481.05;NA;NA;NA;NA
"Sao Paulo das Missoes";6240;2156;2012;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6240;NA;306765.03;306765.03;NA;306765.03;NA;NA;NA;NA
"Sao Paulo das Missoes";6425;2220;2013;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6425;NA;337727.09;337727.09;NA;337727.09;NA;NA;NA;NA
"Sao Paulo das Missoes";6385;2206;2014;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6385;NA;368715.33;368715.33;NA;368715.33;NA;NA;NA;NA
"Sao Paulo das Missoes";6348;2193;2015;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6348;NA;387703.3;387703.3;NA;387703.3;NA;NA;NA;NA
"Sao Paulo das Missoes";6313;2181;2016;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6313;NA;425759.21;425759.21;NA;425759.21;NA;NA;NA;NA
"Sao Paulo das Missoes";6280;2170;2017;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";6280;NA;466514.37;466514.37;NA;466514.37;NA;NA;NA;NA
"Sao Paulo das Missoes";5863;2026;2018;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5863;NA;504916.64;504916.64;NA;504916.64;NA;NA;NA;NA
"Sao Paulo das Missoes";5790;2001;2019;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5790;NA;764426.02;764426.02;NA;764426.02;NA;NA;NA;NA
"Sao Paulo das Missoes";5720;1976;2020;"Prefeitura Municipal de Sao Paulo das Missoes";"Agua";"Administracao publica direta";5720;NA;800450.2;800450.2;NA;800450.2;NA;NA;NA;NA
"Sao Pedro das Missoes";1991;562;2016;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";1820;NA;53070;53070;NA;53070;NA;NA;NA;NA
"Sao Pedro das Missoes";1998;564;2017;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";1820;NA;74444.05;74444.05;NA;74444.05;NA;NA;NA;NA
"Sao Pedro das Missoes";2000;564;2018;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";2000;NA;158848.94;NA;NA;158848.94;158848.94;NA;NA;NA
"Sao Pedro das Missoes";2009;567;2019;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";2009;NA;146798.25;NA;NA;146798.25;146798.25;NA;NA;NA
"Sao Pedro das Missoes";2017;569;2020;"Prefeitura Municipal de Sao Pedro das Missoes";"Agua";"Administracao publica direta";2017;NA;156095.97;156095.97;NA;156095.97;NA;NA;NA;NA
"Sao Pedro do Butia";2867;987;2004;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2880;NA;78000;78000;NA;75000;NA;7000;NA;NA
"Sao Pedro do Butia";2868;987;2005;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2868;NA;136995.14;136995.14;NA;136995.14;NA;45476.9;NA;NA
"Sao Pedro do Butia";2869;987;2006;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2900;NA;176449.99;176449.99;NA;176449.99;NA;37657.04;NA;NA
"Sao Pedro do Butia";2744;1040;2007;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2744;NA;174784.11;174784.11;NA;174784.11;NA;NA;NA;NA
"Sao Pedro do Butia";2802;1062;2009;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2802;NA;226831;226831;NA;227000;NA;NA;NA;NA
"Sao Pedro do Butia";2873;1209;2010;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2873;NA;229919.85;229919.85;NA;229919.85;NA;NA;NA;NA
"Sao Pedro do Butia";2874;1209;2011;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2873;NA;245799.58;245799.58;NA;245799.58;NA;NA;NA;NA
"Sao Pedro do Butia";2875;1210;2012;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2875;NA;268965.93;268965.93;NA;268965.93;NA;NA;NA;NA
"Sao Pedro do Butia";2975;1252;2013;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2975;NA;269260.28;269260.28;NA;269260.28;NA;NA;NA;NA
"Sao Pedro do Butia";2979;1254;2014;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2979;NA;263097.43;263097.43;NA;263097.43;NA;NA;NA;NA
"Sao Pedro do Butia";2983;1255;2015;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2983;NA;298646.92;298646.92;NA;298646.92;NA;NA;NA;NA
"Sao Pedro do Butia";2987;1257;2016;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2987;NA;317632.87;317632.87;NA;317632.87;NA;NA;NA;NA
"Sao Pedro do Butia";2991;1259;2017;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2991;NA;334409.15;334409.15;NA;334409.15;NA;NA;NA;NA
"Sao Pedro do Butia";2946;1240;2018;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2946;NA;346703.39;346703.39;NA;346703.39;NA;NA;NA;NA
"Sao Pedro do Butia";2947;1240;2019;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2947;NA;376448.75;376448.75;NA;376448.75;NA;NA;NA;NA
"Sao Pedro do Butia";2949;1241;2020;"Prefeitura Municipal de Sao Pedro do Butia";"Agua";"Administracao publica direta";2949;NA;487629.77;487629.77;NA;487629.77;NA;NA;NA;NA
"Sao Pedro do Sul";16788;12235;2015;"Prefeitura Municipal de Sao Pedro do Sul";"Esgoto";"Administracao publica direta";NA;12235;3322824.98;NA;3322824.98;3396674.07;NA;NA;NA;NA
"Sao Sepe";23674;18723;2012;"Prefeitura Municipal de Sao Sepe";"Esgoto";"Administracao publica direta";NA;23674;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Sepe";24465;19349;2013;"Prefeitura Municipal de Sao Sepe";"Esgoto";"Administracao publica direta";NA;24465;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Sepe";24448;19335;2014;"Prefeitura Municipal de Sao Sepe";"Esgoto";"Administracao publica direta";NA;24000;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Sepe";24432;19322;2015;"Prefeitura Municipal de Sao Sepe";"Esgoto";"Administracao publica direta";NA;24000;309000;NA;9000;500000;NA;NA;NA;300000
"Sao Sepe";24403;19299;2017;"Prefeitura Municipal de Sao Sepe";"Esgoto";"Administracao publica direta";NA;24403;200000;NA;200000;200000;NA;NA;NA;NA
"Sao Sepe";23690;18736;2018;"Prefeitura Municipal de Sao Sepe";"Esgoto";"Administracao publica direta";NA;23690;200000;NA;200000;200000;NA;NA;NA;NA
"Sao Sepe";23555;18629;2020;"Prefeitura Municipal de Sao Sepe";"Esgoto";"Administracao publica direta";NA;18629;11;NA;10;10;NA;NA;NA;1
"Sao Valentim do Sul";2336;675;2009;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";1858;NA;114676;114676;NA;79665;NA;NA;NA;NA
"Sao Valentim do Sul";2168;746;2010;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2030;NA;115410.65;115410.65;NA;87630;NA;NA;NA;NA
"Sao Valentim do Sul";2171;747;2011;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2167;NA;150132.78;150132.78;NA;150132.78;NA;NA;NA;NA
"Sao Valentim do Sul";2173;748;2012;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2168;NA;175113.71;175113.71;NA;175113.71;NA;NA;NA;NA
"Sao Valentim do Sul";2249;774;2013;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2168;NA;186465.67;186465.67;NA;186465.67;NA;NA;NA;NA
"Sao Valentim do Sul";2253;775;2014;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2168;NA;207539.77;207539.77;NA;207539.77;NA;NA;NA;NA
"Sao Valentim do Sul";2257;777;2015;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2257;NA;210329.16;210329.16;NA;222733.02;NA;NA;NA;NA
"Sao Valentim do Sul";2261;778;2016;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2054;NA;240769.65;240769.65;NA;255242.68;NA;NA;NA;NA
"Sao Valentim do Sul";2265;779;2017;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2265;NA;264893.38;264893.38;NA;282425.95;NA;NA;NA;NA
"Sao Valentim do Sul";2239;770;2018;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2239;NA;297977.02;297977.02;NA;297977.02;NA;NA;NA;NA
"Sao Valentim do Sul";2242;771;2019;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2242;NA;334305.8;334305.8;NA;334305.8;NA;NA;NA;NA
"Sao Valentim do Sul";2245;772;2020;"Prefeitura Municipal de Sao Valentim do Sul";"Agua";"Administracao publica direta";2245;NA;389341.06;389341.06;NA;389341.06;NA;NA;NA;NA
"Sao Valerio do Sul";2729;534;2009;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2729;NA;65018;65018;NA;65018;NA;43333;NA;NA
"Sao Valerio do Sul";2647;510;2010;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2600;NA;65997.82;65997.82;NA;29895.89;NA;45230;NA;NA
"Sao Valerio do Sul";2649;510;2011;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2647;NA;116095.83;116095.83;NA;75837.26;NA;NA;NA;NA
"Sao Valerio do Sul";2651;511;2012;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2651;NA;117600;117600;NA;197376.3;NA;NA;NA;NA
"Sao Valerio do Sul";2743;528;2013;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2743;NA;126920.65;126920.65;NA;93910.65;NA;NA;NA;NA
"Sao Valerio do Sul";2748;529;2014;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2743;NA;140731.21;140731.21;NA;101519.52;NA;NA;NA;NA
"Sao Valerio do Sul";2752;530;2015;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2752;NA;142900;142900;NA;101671.79;NA;NA;NA;NA
"Sao Valerio do Sul";2756;531;2016;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2756;NA;111814.65;111814.65;NA;111814.65;NA;NA;NA;NA
"Sao Valerio do Sul";2760;532;2017;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2760;NA;128461.93;128461.93;NA;128461.93;NA;NA;NA;NA
"Sao Valerio do Sul";2724;525;2018;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2724;NA;133455.74;133455.74;NA;133455.74;NA;NA;NA;NA
"Sao Valerio do Sul";2727;525;2019;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2727;NA;134497.75;134497.75;NA;134497.75;NA;NA;NA;NA
"Sao Valerio do Sul";2729;526;2020;"Prefeitura Municipal de Sao Valerio do Sul";"Agua";"Administracao publica direta";2729;NA;143722.28;143722.28;NA;143722.29;NA;NA;NA;NA
"Sao Vendelino";1891;1227;2009;"Prefeitura Municipal de Sao Vendelino";"Agua e Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Vendelino";1944;1353;2010;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";1750;NA;234555.91;234555.91;NA;234555.91;NA;NA;NA;NA
"Sao Vendelino";1965;1368;2011;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";1944;NA;273998.54;273998.54;NA;NA;NA;NA;NA;NA
"Sao Vendelino";1984;1381;2012;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";1944;NA;291736.25;291736.25;NA;304003.19;NA;NA;NA;NA
"Sao Vendelino";2062;1435;2013;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2000;NA;301804.53;301804.53;NA;319950.72;NA;NA;NA;NA
"Sao Vendelino";2107;1466;2014;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2000;NA;308336.45;308336.45;NA;318589.58;NA;NA;NA;NA
"Sao Vendelino";2124;1478;2015;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2000;NA;321335.35;321335.35;NA;321335.35;NA;NA;NA;NA
"Sao Vendelino";2140;1489;2016;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2050;NA;318466.46;318466.46;NA;325669.8;NA;NA;NA;NA
"Sao Vendelino";2154;1499;2017;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2050;NA;323805.22;323805.22;NA;333063.54;NA;NA;NA;NA
"Sao Vendelino";2219;1544;2018;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2100;NA;357935.21;357935.21;NA;368817.9;NA;NA;NA;NA
"Sao Vendelino";2243;1561;2019;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2130;NA;403050.51;403050.51;NA;571813.9;NA;NA;NA;NA
"Sao Vendelino";2266;1577;2020;"Prefeitura Municipal de Sao Vendelino";"Agua";"Administracao publica direta";2130;NA;444678.57;444678.57;NA;592337.14;NA;NA;NA;NA
"Sao Vicente do Sul";8771;6112;2014;"Prefeitura Municipal de Sao Vicente do Sul";"Esgoto";"Administracao publica direta";NA;8754;430000;NA;430000;455000;NA;NA;NA;NA
"Sao Vicente do Sul";8787;6123;2015;"Prefeitura Municipal de Sao Vicente do Sul";"Esgoto";"Administracao publica direta";NA;8787;450000;NA;450000;475000;NA;NA;NA;NA
"Sao Vicente do Sul";8802;6133;2016;"Prefeitura Municipal de Sao Vicente do Sul";"Esgoto";"Administracao publica direta";NA;8802;454000;NA;454000;300000;NA;NA;NA;NA
"Sao Vicente do Sul";8817;6144;2017;"Prefeitura Municipal de Sao Vicente do Sul";"Esgoto";"Administracao publica direta";NA;8817;460000;NA;460000;305000;NA;NA;NA;NA
"Sao Vicente do Sul";8732;6084;2020;"Prefeitura Municipal de Sao Vicente do Sul";"Esgoto";"Administracao publica direta";NA;6500;12146.13;NA;12146.13;12146.13;NA;NA;NA;NA
"Sarandi";21757;18338;2012;"Prefeitura Municipal de Sarandi";"Esgoto";"Administracao publica direta";NA;18338;NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";10863;5905;2011;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4980;NA;189504;189504;NA;189504;NA;NA;NA;NA
"Seberi";10829;5886;2012;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4943;NA;189504;189504;NA;189504;NA;NA;NA;NA
"Seberi";11188;6081;2013;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";5043;NA;190908.89;190908.89;NA;190908.89;NA;NA;NA;NA
"Seberi";11176;6075;2014;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4659;NA;201000;201000;NA;201789.13;NA;NA;NA;NA
"Seberi";11164;6068;2015;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4974;NA;202000;202000;NA;202795;NA;NA;NA;NA
"Seberi";11154;6063;2016;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4974;NA;203030;203030;NA;203836.92;NA;NA;NA;NA
"Seberi";11144;6057;2017;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4974;NA;204020;204020;NA;204850;NA;NA;NA;NA
"Seberi";10788;5864;2018;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4923;NA;204200;204200;NA;205035;NA;NA;NA;NA
"Seberi";10750;5843;2019;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4907;NA;204750;204750;NA;205305;NA;NA;NA;NA
"Seberi";10713;5823;2020;"Prefeitura Municipal de Seberi";"Agua";"Administracao publica direta";4890;NA;206500;206500;NA;206750;NA;NA;NA;NA
"Segredo";7301;1915;2009;"Prefeitura Municipal de Segredo";"Agua";"Administracao publica direta";7301;NA;142932;142932;NA;142932;NA;NA;NA;NA
"Segredo";7366;1860;2014;"Prefeitura Municipal de Segredo";"Agua e Esgoto";"Administracao publica direta";1860;1860;239249.31;239249.31;NA;239249.31;NA;NA;NA;NA
"Segredo";7388;1865;2015;"Prefeitura Municipal de Segredo";"Agua e Esgoto";"Administracao publica direta";1860;1860;250000;250000;NA;250000;NA;NA;NA;NA
"Senador Salgado Filho";2885;902;2015;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2885;NA;322567.88;322567.88;NA;297719.22;NA;NA;NA;NA
"Senador Salgado Filho";2882;901;2016;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2882;NA;323432.09;323432.09;NA;349810.79;NA;NA;NA;NA
"Senador Salgado Filho";2880;901;2017;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2880;NA;369127.99;369127.99;NA;326005.08;NA;NA;NA;NA
"Senador Salgado Filho";2788;872;2018;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2788;NA;392355.28;392355.28;NA;310361.72;NA;NA;NA;NA
"Senador Salgado Filho";2779;869;2019;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2779;NA;443763.33;443763.33;NA;382403.02;NA;NA;NA;NA
"Senador Salgado Filho";2770;866;2020;"Prefeitura Municipal de Senador Salgado Filho";"Agua";"Administracao publica direta";2770;NA;562145.38;562145.38;NA;411691.77;NA;NA;NA;NA
"Serio";2387;522;2009;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";522;NA;49938;49938;NA;49938;NA;NA;NA;NA
"Serio";2277;529;2013;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2080;NA;70351.5;70351.5;NA;70351.5;NA;NA;NA;NA
"Serio";2256;524;2014;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2080;NA;79086.88;79086.88;NA;79086.88;NA;NA;NA;NA
"Serio";2235;519;2015;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2180;NA;84068.33;84068.33;NA;84068.33;NA;NA;NA;NA
"Serio";2216;515;2016;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2180;NA;90324;90324;NA;93324.33;NA;NA;NA;NA
"Serio";2198;511;2017;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2198;NA;103680.25;103680.25;NA;107917.53;NA;NA;NA;NA
"Serio";2000;465;2018;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";2000;NA;108052.18;108052.18;NA;108052.18;NA;NA;NA;NA
"Serio";1962;456;2019;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";1900;NA;115150.97;115150.97;NA;115150.97;NA;NA;NA;NA
"Serio";1924;447;2020;"Prefeitura Municipal de Serio";"Agua";"Administracao publica direta";1924;NA;122611.65;122611.65;NA;122611.65;NA;NA;NA;NA
"Sertao";6644;3443;2009;"Prefeitura Municipal de Sertao";"Esgoto";"Administracao publica direta";NA;785;NA;NA;NA;NA;NA;NA;NA;NA
"Sete de Setembro";2298;376;2002;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sete de Setembro";2270;372;2003;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2357;NA;6523.22;6523.22;NA;6523.22;NA;4389.09;NA;NA
"Sete de Setembro";2212;362;2004;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2357;NA;76833.42;76833.42;NA;76833.42;NA;9001.34;NA;NA
"Sete de Setembro";2180;357;2005;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2357;NA;78165.03;78165.03;NA;78165.03;NA;6785.45;NA;NA
"Sete de Setembro";2149;352;2006;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2297;NA;101163.99;101163.99;NA;101163.99;NA;4972.85;NA;NA
"Sete de Setembro";2131;493;2007;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2297;NA;107069.26;107069.26;NA;107069.26;NA;1419.5;NA;NA
"Sete de Setembro";2157;499;2008;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2157;NA;97766.32;97766.32;NA;97766.32;NA;7159;NA;NA
"Sete de Setembro";2134;494;2009;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2134;NA;94339;94339;NA;94339;NA;9796;NA;NA
"Sete de Setembro";2124;494;2010;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2124;NA;93354.4;93354.4;NA;93345.4;NA;20179.68;NA;NA
"Sete de Setembro";2089;486;2012;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2089;NA;93283.89;93283.89;NA;93283.89;NA;NA;NA;NA
"Sete de Setembro";2153;501;2013;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2089;NA;130000;130000;NA;94009.3;NA;NA;NA;NA
"Sete de Setembro";2142;498;2014;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2089;NA;192793.38;192793.38;NA;192793.38;NA;NA;NA;NA
"Sete de Setembro";2132;496;2015;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2089;NA;192986.6;192986.6;NA;192986.6;NA;NA;NA;NA
"Sete de Setembro";2123;494;2016;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";2123;NA;217534.5;217534.5;NA;217534.5;NA;NA;NA;NA
"Sete de Setembro";1950;454;2020;"Prefeitura Municipal de Sete de Setembro";"Agua";"Administracao publica direta";1950;NA;297166.41;297166.41;NA;297706.41;NA;NA;NA;NA
"Sinimbu";10706;1504;2009;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";3604;NA;286281;286281;NA;299051;NA;60477;NA;NA
"Sinimbu";10068;1437;2010;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";3697;NA;349535.76;349535.76;NA;349535.76;NA;25118.85;125308.45;NA
"Sinimbu";10058;1436;2011;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";3908;NA;395109.54;395109.54;NA;459281.15;NA;NA;NA;NA
"Sinimbu";10047;1434;2012;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4320;NA;420262.07;420262.07;NA;434555.2;NA;NA;NA;NA
"Sinimbu";10390;1483;2013;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4450;NA;501891.88;501891.88;NA;501891.88;NA;NA;NA;NA
"Sinimbu";10395;1484;2014;"Prefeitura Municipal de Sinimbu";"Agua";"Administracao publica direta";4452;NA;581123.11;581123.11;NA;581123.11;NA;NA;NA;NA
